StartDate,StartHour,Direction,Count_Events,Median_Minutes,Bottom_10__Minutes,Top_10__Minutes
2022-09-17,9,Zimbabwe-SA,1,1355.833333,1355.833333,1355.833333
2022-09-17,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,12,Zimbabwe-SA,1,610.683333,610.683333,610.683333
2022-09-17,13,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,14,Zimbabwe-SA,7,2179.95,2156.4266664,11722.1199998
2022-09-17,15,Zimbabwe-SA,4,3596.9666665,1787.8316662000002,8608.7416661
2022-09-17,16,Zimbabwe-SA,2,1914.183333,1796.9166666,2031.4499994
2022-09-17,17,Zimbabwe-SA,8,2123.2833330000003,1530.6916662,3349.0316660999997
2022-09-17,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,20,Zimbabwe-SA,1,419.483333,419.483333,419.483333
2022-09-17,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-17,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,2,Zimbabwe-SA,1,113.55,113.55,113.55
2022-09-18,3,Zimbabwe-SA,1,205.916666,205.916666,205.916666
2022-09-18,4,Zimbabwe-SA,3,159.333333,137.5199994,188.453333
2022-09-18,5,Zimbabwe-SA,2,2190.008333,652.3883330000003,3727.628333
2022-09-18,6,Zimbabwe-SA,7,1389.933333,479.493333,5254.0399996000015
2022-09-18,7,Zimbabwe-SA,4,1129.983333,892.156666,3155.1200000000003
2022-09-18,8,Zimbabwe-SA,7,1224.683333,1113.303333,1309.623333
2022-09-18,9,Zimbabwe-SA,1,504.966666,504.966666,504.966666
2022-09-18,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,11,Zimbabwe-SA,3,701.533333,642.7866666,791.1066666
2022-09-18,12,Zimbabwe-SA,1,1086.133333,1086.133333,1086.133333
2022-09-18,13,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,14,Zimbabwe-SA,5,614.133333,479.433333,2133.5799998
2022-09-18,15,Zimbabwe-SA,3,2076.1,1793.0733328,2076.4333328
2022-09-18,16,Zimbabwe-SA,7,1038.083333,547.0500000000001,1092.9599996
2022-09-18,17,Zimbabwe-SA,2,1293.533333,748.8933330000001,1838.1733329999995
2022-09-18,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-18,20,Zimbabwe-SA,1,895.733333,895.733333,895.733333
2022-09-18,21,Zimbabwe-SA,1,568.25,568.25,568.25
2022-09-18,22,Zimbabwe-SA,1,531.2,531.2,531.2
2022-09-18,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,2,Zimbabwe-SA,2,559.7999995,413.5866663000001,706.0133327000001
2022-09-19,3,Zimbabwe-SA,1,1388.433333,1388.433333,1388.433333
2022-09-19,4,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,5,Zimbabwe-SA,1,300.216666,300.216666,300.216666
2022-09-19,6,Zimbabwe-SA,1,300.15,300.15,300.15
2022-09-19,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,9,Zimbabwe-SA,4,1487.1249995,1035.6399998,1539.948333
2022-09-19,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,11,Zimbabwe-SA,2,1464.908333,1391.7949994,1538.0216666
2022-09-19,12,Zimbabwe-SA,1,1327.433333,1327.433333,1327.433333
2022-09-19,13,Zimbabwe-SA,1,1203.033333,1203.033333,1203.033333
2022-09-19,14,Zimbabwe-SA,3,1681.233333,1188.113333,1696.553333
2022-09-19,15,Zimbabwe-SA,2,1460.5749999999998,1274.195,1646.955
2022-09-19,16,Zimbabwe-SA,4,1542.791666,1496.236666,3262.1483329000007
2022-09-19,17,Zimbabwe-SA,6,1747.133333,1456.475,5092.8333330000005
2022-09-19,18,Zimbabwe-SA,2,1350.458333,1158.7449994,1542.1716665999998
2022-09-19,19,Zimbabwe-SA,1,1032.683333,1032.683333,1032.683333
2022-09-19,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,21,Zimbabwe-SA,2,954.375,939.955,968.795
2022-09-19,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-19,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,3,Zimbabwe-SA,1,1616.816666,1616.816666,1616.816666
2022-09-20,4,Zimbabwe-SA,1,1475.816666,1475.816666,1475.816666
2022-09-20,5,Zimbabwe-SA,1,1559.716666,1559.716666,1559.716666
2022-09-20,6,Zimbabwe-SA,3,1210.6,1208.4533328,1554.1333327999998
2022-09-20,7,Zimbabwe-SA,5,1585.183333,1283.413333,4771.163333199997
2022-09-20,8,Zimbabwe-SA,3,1512.3,1432.18,1611.66
2022-09-20,9,Zimbabwe-SA,2,1208.5749999999998,1006.155,1410.995
2022-09-20,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,11,Zimbabwe-SA,4,1330.283333,390.1883329000001,1532.8116662
2022-09-20,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,13,Zimbabwe-SA,1,2211.95,2211.95,2211.95
2022-09-20,14,Zimbabwe-SA,2,931.95,624.9100000000001,1238.9899999999998
2022-09-20,15,Zimbabwe-SA,4,781,733.115,813.8116662
2022-09-20,16,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,17,Zimbabwe-SA,1,1059.833333,1059.833333,1059.833333
2022-09-20,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,20,Zimbabwe-SA,4,1077.291666,898.3249998,9907.908332900002
2022-09-20,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-20,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,3,Zimbabwe-SA,1,412.2,412.2,412.2
2022-09-21,4,Zimbabwe-SA,2,497.0499995,440.43666630000007,553.6633327000001
2022-09-21,5,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,6,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,7,Zimbabwe-SA,2,2713.675,2707.5750000000003,2719.775
2022-09-21,8,Zimbabwe-SA,4,1377.033333,1337.5766661,2704.4549999
2022-09-21,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,11,Zimbabwe-SA,1,1518.133333,1518.133333,1518.133333
2022-09-21,12,Zimbabwe-SA,4,1409.4416665,1408.5883331,1643.0566661
2022-09-21,13,Zimbabwe-SA,1,2259.516666,2259.516666,2259.516666
2022-09-21,14,Zimbabwe-SA,2,1056.3916665000002,896.5449997,1216.2383333
2022-09-21,15,Zimbabwe-SA,6,1722.158333,1194.0166665,7640.816666
2022-09-21,16,Zimbabwe-SA,2,2420.4916665,2124.2849997000003,2716.6983333
2022-09-21,17,Zimbabwe-SA,2,2389.266666,2178.066666,2600.466666
2022-09-21,18,Zimbabwe-SA,1,2175.5,2175.5,2175.5
2022-09-21,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-21,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,3,Zimbabwe-SA,2,1225.783333,834.7966666000002,1616.7699994
2022-09-22,4,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,5,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,6,Zimbabwe-SA,2,1508.758333,1398.2449994,1619.2716666
2022-09-22,7,Zimbabwe-SA,5,2602.3,1098.56,2609.2466662
2022-09-22,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,13,Zimbabwe-SA,1,2193.366666,2193.366666,2193.366666
2022-09-22,14,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,15,Zimbabwe-SA,3,2115.75,1390.0966664,3289.7099999999996
2022-09-22,16,Zimbabwe-SA,1,2059.466666,2059.466666,2059.466666
2022-09-22,17,Zimbabwe-SA,6,763.508333,713.408333,1624.825
2022-09-22,18,Zimbabwe-SA,1,1293.333333,1293.333333,1293.333333
2022-09-22,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-22,22,Zimbabwe-SA,1,574.366666,574.366666,574.366666
2022-09-22,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,1,Zimbabwe-SA,2,376.2166665,346.6833333,405.7499997
2022-09-23,2,Zimbabwe-SA,1,356.45,356.45,356.45
2022-09-23,3,Zimbabwe-SA,1,354.966666,354.966666,354.966666
2022-09-23,4,Zimbabwe-SA,8,726.8416665,657.0199998,1814.343333
2022-09-23,5,Zimbabwe-SA,2,693.833333,692.6599994000001,695.0066665999999
2022-09-23,6,Zimbabwe-SA,2,1337.083333,1336.6166666,1337.5499994000002
2022-09-23,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,12,Zimbabwe-SA,2,1886.8416665,834.1549997000002,2939.5283333
2022-09-23,13,Zimbabwe-SA,1,832.366666,832.366666,832.366666
2022-09-23,14,Zimbabwe-SA,6,2145.9999995,1056.6166665,3106.733333
2022-09-23,15,Zimbabwe-SA,2,1413.4666659999998,841.666666,1985.266666
2022-09-23,16,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,17,Zimbabwe-SA,1,699.166666,699.166666,699.166666
2022-09-23,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-23,22,Zimbabwe-SA,1,429.416666,429.416666,429.416666
2022-09-23,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,4,Zimbabwe-SA,1,154.716666,154.716666,154.716666
2022-09-24,5,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,6,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,12,Zimbabwe-SA,3,1125.283333,1120.3499994,1284.4699994
2022-09-24,13,Zimbabwe-SA,4,2337.733333,2198.8199998,6397.206666200001
2022-09-24,14,Zimbabwe-SA,3,544.583333,501.0499994000001,659.1166666
2022-09-24,15,Zimbabwe-SA,15,1074.983333,675.5666664,8296.056666199996
2022-09-24,16,Zimbabwe-SA,4,1105.975,1045.8033331,1799.1216662000002
2022-09-24,17,Zimbabwe-SA,2,780.258333,778.6649994,781.8516666
2022-09-24,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,19,Zimbabwe-SA,2,485.9166665,408.3299997,563.5033332999999
2022-09-24,20,Zimbabwe-SA,1,702.916666,702.916666,702.916666
2022-09-24,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-24,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,4,Zimbabwe-SA,2,1333.6499995,633.3166663000002,2033.9833327
2022-09-25,5,Zimbabwe-SA,1,322.216666,322.216666,322.216666
2022-09-25,6,Zimbabwe-SA,1,544.55,544.55,544.55
2022-09-25,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,8,Zimbabwe-SA,1,404.9,404.9,404.9
2022-09-25,9,Zimbabwe-SA,1,1088,1088,1088
2022-09-25,10,Zimbabwe-SA,5,2057.133333,964.98,2561.6133327999996
2022-09-25,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,12,Zimbabwe-SA,1,89.183333,89.183333,89.183333
2022-09-25,13,Zimbabwe-SA,3,368.55,360.67,371.4966664
2022-09-25,14,Zimbabwe-SA,1,1560.416666,1560.416666,1560.416666
2022-09-25,15,Zimbabwe-SA,3,651.883333,383.403333,660.763333
2022-09-25,16,Zimbabwe-SA,2,761.541666,717.641666,805.441666
2022-09-25,17,Zimbabwe-SA,4,1973.008333,1966.8949998,1975.505
2022-09-25,18,Zimbabwe-SA,1,1844.9,1844.9,1844.9
2022-09-25,19,Zimbabwe-SA,1,567.95,567.95,567.95
2022-09-25,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-25,22,Zimbabwe-SA,1,2172.133333,2172.133333,2172.133333
2022-09-25,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,4,Zimbabwe-SA,4,1044.633333,371.2666661,1930.9749999
2022-09-26,5,Zimbabwe-SA,2,1380.3499995,356.8833327000002,2403.8166662999997
2022-09-26,6,Zimbabwe-SA,2,1288.2416665,1153.2749997,1423.2083333
2022-09-26,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,9,Zimbabwe-SA,2,1998.4166665,1873.7899997,2123.0433332999996
2022-09-26,10,Zimbabwe-SA,1,343.166666,343.166666,343.166666
2022-09-26,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,12,Zimbabwe-SA,2,1797.9416660000002,1786.9616660000002,1808.921666
2022-09-26,13,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,14,Zimbabwe-SA,10,1166.8499995000002,684.6166659999999,2104.0816663
2022-09-26,15,Zimbabwe-SA,13,2069.65,646.8999994,2091.6733332
2022-09-26,16,Zimbabwe-SA,1,616.866666,616.866666,616.866666
2022-09-26,17,Zimbabwe-SA,1,532.183333,532.183333,532.183333
2022-09-26,18,Zimbabwe-SA,2,1927.0416665,1922.3149997,1931.7683333
2022-09-26,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-26,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,3,Zimbabwe-SA,2,169.60833300000002,147.8416666,191.3749994
2022-09-27,4,Zimbabwe-SA,1,162.066666,162.066666,162.066666
2022-09-27,5,Zimbabwe-SA,4,373.658333,169.485,851.1583329
2022-09-27,6,Zimbabwe-SA,1,302.5,302.5,302.5
2022-09-27,7,Zimbabwe-SA,2,1098.2,1096.84,1099.5600000000002
2022-09-27,8,Zimbabwe-SA,3,405.783333,277.263333,411.3966666
2022-09-27,9,Zimbabwe-SA,4,351.1999995,330.8799998,366.888333
2022-09-27,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,11,Zimbabwe-SA,1,529.15,529.15,529.15
2022-09-27,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,13,Zimbabwe-SA,1,2447.7,2447.7,2447.7
2022-09-27,14,Zimbabwe-SA,5,710.4,696.5266662,2070.7233331999996
2022-09-27,15,Zimbabwe-SA,4,738.3,609.4466662,1752.4316662
2022-09-27,16,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,17,Zimbabwe-SA,1,1963.233333,1963.233333,1963.233333
2022-09-27,18,Zimbabwe-SA,1,643.766666,643.766666,643.766666
2022-09-27,19,Zimbabwe-SA,1,617.233333,617.233333,617.233333
2022-09-27,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-27,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,2,Zimbabwe-SA,1,314.716666,314.716666,314.716666
2022-09-28,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,4,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,5,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,6,Zimbabwe-SA,4,450.908333,334.133333,472.308333
2022-09-28,7,Zimbabwe-SA,1,561.05,561.05,561.05
2022-09-28,8,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,9,Zimbabwe-SA,3,1004.416666,286.60333319999995,1007.4833332
2022-09-28,10,Zimbabwe-SA,1,977.583333,977.583333,977.583333
2022-09-28,11,Zimbabwe-SA,2,780.8666665,639.3733333,922.3599997
2022-09-28,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,13,Zimbabwe-SA,1,860.083333,860.083333,860.083333
2022-09-28,14,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,15,Zimbabwe-SA,4,450.1749999999999,411.0216662,767.9516662000002
2022-09-28,16,Zimbabwe-SA,2,1577.441666,1233.7016660000002,1921.181666
2022-09-28,17,Zimbabwe-SA,7,415.4,395.736666,2401.113333
2022-09-28,18,Zimbabwe-SA,1,687.383333,687.383333,687.383333
2022-09-28,19,Zimbabwe-SA,2,1246.6249995,683.2983327000002,1809.9516663
2022-09-28,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-28,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,1,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,2,Zimbabwe-SA,1,137.383333,137.383333,137.383333
2022-09-29,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,4,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,5,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,6,Zimbabwe-SA,4,1254.3166665,537.1566660999999,1309.58
2022-09-29,7,Zimbabwe-SA,5,1857,1264.5099998,2245.7266662
2022-09-29,8,Zimbabwe-SA,1,1086.766666,1086.766666,1086.766666
2022-09-29,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,10,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,13,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,14,Zimbabwe-SA,3,776.666666,774.7733331999998,1696.1199995999998
2022-09-29,15,Zimbabwe-SA,2,1191.9416665,817.1883333,1566.6949997
2022-09-29,16,Zimbabwe-SA,1,1641.316666,1641.316666,1641.316666
2022-09-29,17,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,18,Zimbabwe-SA,1,377.283333,377.283333,377.283333
2022-09-29,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,21,Zimbabwe-SA,1,636.45,636.45,636.45
2022-09-29,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-29,23,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,0,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,1,Zimbabwe-SA,1,1349.133333,1349.133333,1349.133333
2022-09-30,2,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,3,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,4,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,5,Zimbabwe-SA,1,108.583333,108.583333,108.583333
2022-09-30,6,Zimbabwe-SA,2,560.2249995,558.0983327,562.3516663
2022-09-30,7,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,8,Zimbabwe-SA,2,4168.933333000001,1554.999999400001,6782.866666600001
2022-09-30,9,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,10,Zimbabwe-SA,2,681.5249994999999,558.0116663,805.0383327
2022-09-30,11,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,12,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,13,Zimbabwe-SA,1,340.75,340.75,340.75
2022-09-30,14,Zimbabwe-SA,1,347.633333,347.633333,347.633333
2022-09-30,15,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,16,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,17,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,18,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,19,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,20,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,21,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,22,Zimbabwe-SA,0,NA,NA,NA
2022-09-30,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,1,Zimbabwe-SA,1,2137.666666,2137.666666,2137.666666
2022-10-01,2,Zimbabwe-SA,2,1035.5749995,710.3416663,1360.8083327
2022-10-01,3,Zimbabwe-SA,2,181.35,174.67,188.03
2022-10-01,4,Zimbabwe-SA,2,410.1499995,386.2833327,434.0166663
2022-10-01,5,Zimbabwe-SA,1,737.45,737.45,737.45
2022-10-01,6,Zimbabwe-SA,3,2601.633333,1475.4999994,2641.4333330000004
2022-10-01,7,Zimbabwe-SA,3,341.166666,334.9533332,983.2199995999997
2022-10-01,8,Zimbabwe-SA,1,1418.883333,1418.883333,1418.883333
2022-10-01,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,11,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,12,Zimbabwe-SA,1,360.716666,360.716666,360.716666
2022-10-01,13,Zimbabwe-SA,5,332.9,284.0966664,375.5633332
2022-10-01,14,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,15,Zimbabwe-SA,6,1253.033333,193.5249995,6433.283332999999
2022-10-01,16,Zimbabwe-SA,1,779.9,779.9,779.9
2022-10-01,17,Zimbabwe-SA,7,840.733333,750.49,7392.046666400003
2022-10-01,18,Zimbabwe-SA,3,677.816666,520.6033332,10845.096665999998
2022-10-01,19,Zimbabwe-SA,2,3271.6166665,1102.2833333000003,5440.949999699999
2022-10-01,20,Zimbabwe-SA,2,13308.55,13304.35,13312.75
2022-10-01,21,Zimbabwe-SA,1,260.866666,260.866666,260.866666
2022-10-01,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-01,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,1,Zimbabwe-SA,1,104.466666,104.466666,104.466666
2022-10-02,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,3,Zimbabwe-SA,1,196.916666,196.916666,196.916666
2022-10-02,4,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,5,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,6,Zimbabwe-SA,3,521.583333,521.383333,2018.8633329999996
2022-10-02,7,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,8,Zimbabwe-SA,3,399.916666,364.9699996,1587.2233331999996
2022-10-02,9,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,10,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,11,Zimbabwe-SA,1,163.216666,163.216666,163.216666
2022-10-02,12,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,13,Zimbabwe-SA,2,2756.4749994999997,831.2683327000004,4681.6816663
2022-10-02,14,Zimbabwe-SA,3,690.45,680.8366664,1977.1033327999996
2022-10-02,15,Zimbabwe-SA,5,672.266666,664.8033332,10297.503332999991
2022-10-02,16,Zimbabwe-SA,4,16545.183333,6346.060000000001,16695.946666
2022-10-02,17,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,18,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,19,Zimbabwe-SA,1,577.2,577.2,577.2
2022-10-02,20,Zimbabwe-SA,1,510.75,510.75,510.75
2022-10-02,21,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,22,Zimbabwe-SA,0,NA,NA,NA
2022-10-02,23,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,0,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,1,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,2,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,3,Zimbabwe-SA,2,1147.408333,1142.988333,1151.828333
2022-10-03,4,Zimbabwe-SA,2,1643.491666,468.35166600000025,2818.631666
2022-10-03,5,Zimbabwe-SA,2,874.558333,566.8049994,1182.3116666
2022-10-03,6,Zimbabwe-SA,1,244.683333,244.683333,244.683333
2022-10-03,7,Zimbabwe-SA,6,2640.1666665,863.5249995,4091.7416665
2022-10-03,8,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,9,Zimbabwe-SA,1,6248.983333,6248.983333,6248.983333
2022-10-03,10,Zimbabwe-SA,6,514.0333330000001,424.2416665,952.4666665
2022-10-03,11,Zimbabwe-SA,1,2296.5,2296.5,2296.5
2022-10-03,12,Zimbabwe-SA,1,451.916666,451.916666,451.916666
2022-10-03,13,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,14,Zimbabwe-SA,3,1321.883333,1317.883333,1370.243333
2022-10-03,15,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,16,Zimbabwe-SA,0,NA,NA,NA
2022-10-03,17,Zimbabwe-SA,3,1939.4,786.76,1941.2933328
